Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Poland,Ekstraklasa,2023/2024,19/05/2024,14:00,Warta Poznan,Legia,0,1,A,4.94,3.53,1.8,5.35,3.6,1.84,4.59,3.46,1.77,,,,,,
Poland,Ekstraklasa,2023/2024,19/05/2024,16:30,Widzew Lodz,Lech Poznan,1,1,D,4.3,3.98,1.79,4.4,3.98,1.84,4.2,3.78,1.75,,,,,,
Poland,Ekstraklasa,2023/2024,20/05/2024,18:00,Zaglebie,LKS Lodz,2,1,H,1.44,4.92,6.71,1.48,4.95,6.71,1.43,4.68,6.17,,,,,,
Poland,Ekstraklasa,2023/2024,25/05/2024,16:30,Jagiellonia,Warta Poznan,3,0,H,1.37,4.85,8.35,1.44,5.02,8.35,1.38,4.7,7.16,,,,,,
Poland,Ekstraklasa,2023/2024,25/05/2024,16:30,Lech Poznan,Korona Kielce,1,2,A,2.1,3.99,3.08,2.2,3.99,3.25,2.1,3.71,3.02,,,,,,
Poland,Ekstraklasa,2023/2024,25/05/2024,16:30,Legia,Zaglebie,2,1,H,1.63,4.28,4.82,1.66,4.4,5.0,1.62,4.14,4.57,,,,,,
Poland,Ekstraklasa,2023/2024,25/05/2024,16:30,LKS Lodz,Stal Mielec,3,2,H,2.33,3.68,2.87,2.5,3.7,2.96,2.29,3.56,2.78,,,,,,
Poland,Ekstraklasa,2023/2024,25/05/2024,16:30,Pogon Szczecin,Gornik Zabrze,1,0,H,1.57,4.72,4.82,1.67,4.72,5.09,1.59,4.41,4.55,,,,,,
Poland,Ekstraklasa,2023/2024,25/05/2024,16:30,Puszcza,Piast Gliwice,1,0,H,2.77,3.15,2.7,2.92,3.15,2.75,2.69,3.07,2.64,,,,,,
Poland,Ekstraklasa,2023/2024,25/05/2024,16:30,Radomiak Radom,Widzew Lodz,1,3,A,2.21,3.62,3.11,2.27,3.62,3.23,2.19,3.43,3.02,,,,,,
Poland,Ekstraklasa,2023/2024,25/05/2024,16:30,Rakow,Slask Wroclaw,1,2,A,2.27,3.57,3.03,2.38,3.71,3.1,2.24,3.49,2.9,,,,,,
Poland,Ekstraklasa,2023/2024,25/05/2024,16:30,Ruch Chorzow,Cracovia,2,0,H,2.77,3.55,2.46,2.85,3.73,2.48,2.7,3.54,2.35,,,,,,
